,active_1.0,addresscat_2.0,addresscat_3.0,addresscat_4.0,addresscat_5.0,agecat_3.0,agecat_4.0,agecat_5.0,agecat_6.0,bfast_2.0,bfast_3.0,birthmonth_August,birthmonth_December,birthmonth_February,birthmonth_January,birthmonth_July,birthmonth_June,birthmonth_March,birthmonth_May,birthmonth_November,birthmonth_October,birthmonth_September,callcard_1.0,callid_1.0,callwait_1.0,carbought_0.0,carbought_1.0,carbuy_1.0,carcatvalue_1.0,carcatvalue_2.0,carcatvalue_3.0,card2_2.0,card2_3.0,card2_4.0,card2_5.0,card2benefit_2.0,card2benefit_3.0,card2benefit_4.0,card2fee_1.0,card2spent,card2tenurecat_2.0,card2tenurecat_3.0,card2tenurecat_4.0,card2tenurecat_5.0,card2type_2.0,card2type_3.0,card2type_4.0,card_2.0,card_3.0,card_4.0,card_5.0,cardbenefit_2.0,cardbenefit_3.0,cardbenefit_4.0,cardfee_1.0,cardmon,cardspent,cardten,cardtype_2.0,cardtype_3.0,cardtype_4.0,carown_0.0,carown_1.0,cars_1.0,cars_2.0,cars_3.0,cars_4.0,cars_5.0,cars_6.0,cartype_0.0,cartype_1.0,carvalue,churn_1.0,commutebike_1.0,commutebus_1.0,commutecar_1.0,commutecarpool_1.0,commutecat_2.0,commutecat_3.0,commutecat_4.0,commutecat_5.0,commutemotorcycle_1.0,commutenonmotor_1.0,commutepublic_1.0,commuterail_1.0,commutetime,commutewalk_1.0,confer_1.0,debtinc,default_1.0,ebill_1.0,edcat_2.0,edcat_3.0,edcat_4.0,edcat_5.0,empcat_2.0,empcat_3.0,empcat_4.0,empcat_5.0,employ,equip_1.0,equipten,forward_1.0,gender_1.0,homeown_1.0,hometype_2.0,hometype_3.0,hometype_4.0,hourstv,inccat_2.0,inccat_3.0,inccat_4.0,inccat_5.0,income,internet_1.0,internet_2.0,internet_3.0,internet_4.0,jobcat_2.0,jobcat_3.0,jobcat_4.0,jobcat_5.0,jobcat_6.0,jobsat_2.0,jobsat_3.0,jobsat_4.0,jobsat_5.0,lnlongmon,lnothdebt,longmon,multline_1.0,news_1.0,othdebt,owncd_1.0,owndvd_1.0,ownfax_1.0,owngame_1.0,ownipod_1.0,ownpc_1.0,ownpda_1.0,owntv_1.0,ownvcr_1.0,pager_1.0,pets,pets_birds_1.0,pets_birds_2.0,pets_birds_3.0,pets_birds_4.0,pets_cats_1.0,pets_cats_2.0,pets_cats_3.0,pets_cats_4.0,pets_dogs_1.0,pets_dogs_2.0,pets_dogs_3.0,pets_dogs_4.0,pets_freshfish_1.0,pets_freshfish_10.0,pets_freshfish_11.0,pets_freshfish_12.0,pets_freshfish_2.0,pets_freshfish_3.0,pets_freshfish_4.0,pets_freshfish_5.0,pets_freshfish_6.0,pets_freshfish_7.0,pets_freshfish_8.0,pets_freshfish_9.0,pets_reptiles_1.0,pets_reptiles_2.0,pets_reptiles_3.0,pets_small_1.0,pets_small_2.0,pets_small_3.0,pets_small_4.0,polcontrib_1.0,polparty_1.0,polview_2.0,polview_3.0,polview_4.0,polview_5.0,polview_6.0,polview_7.0,reason_2.0,reason_3.0,reason_4.0,reason_9.0,region_2.0,region_3.0,region_4.0,region_5.0,reside_2.0,reside_3.0,reside_4.0,reside_5.0,reside_6.0,reside_7.0,response_01_1.0,response_02_1.0,response_03_1.0,retire_1.0,spousedcat_1.0,spousedcat_2.0,spousedcat_3.0,spousedcat_4.0,spousedcat_5.0,telecommute_1.0,tollfree_1.0,tollmon,tollten,townsize_2.0,townsize_3.0,townsize_4.0,townsize_5.0,union_1.0,voice_1.0,vote_1.0,wireless_1.0,wiremon,wireten
1498,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,120.15,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0.0,595.39,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,50.1,0,0,0,1,1,0,0,0,0,1,0,0,1,20.0,0,1,8.2,0,0,1,0,0,0,0,0,1,0,13.0,0,0.0,0,1,1,0,0,0,14.0,0,0,1,0,91.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.71,1.75,5.55,1,0,5.75,1,1,0,1,1,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0,0.0,0,1,0,0,0,0,1,0,0.0,0.0
1499,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,250.4,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,361.36,0.0,1,0,0,0,1,1,0,0,0,0,0,1,0,52.1,0,0,0,1,0,0,0,0,0,0,0,0,1,27.0,0,1,1.4,0,0,0,0,0,0,0,0,1,0,13.0,0,0.0,0,0,0,0,0,0,18.0,0,0,1,0,117.0,0,0,1,0,0,0,0,0,0,1,0,0,0,1.77,0.04,5.85,0,0,1.04,1,1,0,1,1,1,0,1,1,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.0
1500,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,118.87,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,11.75,218.01,840.0,0,0,1,0,1,0,1,0,0,0,0,0,1,7.1,0,0,0,1,0,0,0,0,0,0,0,0,0,21.0,1,0,12.6,0,1,1,0,0,0,0,0,0,1,27.0,0,0.0,0,1,0,1,0,0,15.0,0,0,0,0,18.0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.24,-0.81,9.4,1,1,0.44,1,1,0,0,1,0,0,1,1,0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0.0,0.0,1,0,0,0,0,0,1,0,0.0,0.0
1501,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,64.7,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,20.25,184.11,1380.0,0,0,0,1,0,1,0,0,0,0,0,0,1,20.2,0,0,0,0,0,0,0,1,0,1,0,0,0,32.0,1,1,0.7,0,0,0,0,0,0,0,0,0,1,22.0,0,0.0,1,1,0,1,0,0,15.0,0,1,0,0,57.0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.46,-1.16,31.9,1,1,0.31,1,1,0,0,0,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,46.5,3038.45,0,0,0,1,0,0,1,0,0.0,0.0
1502,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,61.48,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0.0,272.06,0.0,0,0,1,0,1,1,0,0,0,0,0,0,1,21.5,1,0,1,1,1,0,1,0,0,0,0,0,0,15.0,0,0,3.1,0,1,1,0,0,0,0,0,0,0,1.0,1,1315.95,0,0,1,0,0,0,19.0,1,0,0,0,40.0,0,0,0,1,1,0,0,0,0,0,0,1,0,1.95,-0.12,7.0,1,0,0.89,1,1,0,1,1,1,0,1,1,0,7.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.0
1503,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,433.19,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,24.25,238.66,855.0,1,0,0,0,1,0,1,0,0,0,0,1,0,24.7,0,0,0,1,1,0,0,0,0,0,0,0,1,28.0,1,1,17.9,0,1,0,0,0,1,0,1,0,0,6.0,1,1240.6,1,1,0,0,0,0,19.0,1,0,0,0,48.0,0,0,1,0,0,0,0,0,0,0,0,1,0,1.99,1.48,7.35,1,1,4.39,1,1,0,1,0,1,1,1,1,0,12.0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0,0,1,0,0,1,1,1,37.05,1338.15
1504,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,43.88,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0.0,229.32,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,1,0,1,0,1,0,0,0,0,0,1,37.0,1,1,6.9,0,0,1,0,0,0,0,1,0,0,9.0,1,1758.0,1,1,0,0,0,1,16.0,0,0,1,0,81.0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.36,1.4,10.6,1,0,4.06,1,1,0,1,1,1,0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19.75,1010.3,0,0,0,1,1,0,1,0,0.0,0.0
1505,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,281.37,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,12.5,142.79,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,1,0,0,0,0,1,0,0,1,0,1,21.0,1,0,7.5,0,0,1,0,0,0,0,0,0,0,0.0,0,0.0,1,0,1,0,1,0,13.0,1,0,0,0,25.0,0,0,0,0,1,0,0,0,0,1,0,0,0,1.97,0.06,7.2,0,0,1.07,1,1,0,1,0,0,0,1,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0
1506,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,114.7,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,9.25,445.4,255.0,0,1,0,0,1,0,0,0,0,1,0,1,0,43.1,1,0,0,1,0,0,0,0,0,0,0,0,0,27.0,0,0,2.0,0,0,0,0,0,0,0,0,1,0,14.0,0,0.0,1,0,1,0,0,0,20.0,0,0,1,0,85.0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.45,0.29,11.55,0,0,1.34,1,1,0,0,0,1,1,1,1,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18.0,554.75,0,0,0,0,0,0,0,1,21.45,621.9
1507,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,11.06,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0.0,125.55,0.0,0,0,1,0,1,1,0,0,0,0,0,1,0,9.0,1,0,0,0,1,1,0,0,0,0,0,0,1,24.0,0,1,1.7,0,0,1,0,0,0,0,0,0,0,1.0,0,0.0,0,0,1,0,0,0,18.0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,-1.22,5.15,0,0,0.29,1,1,0,0,1,0,0,1,1,0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,25.25,488.9,1,0,0,0,1,0,1,0,0.0,0.0
1508,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,126.29,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,19.5,315.88,910.0,0,1,0,0,1,0,0,1,0,0,0,0,1,69.2,0,0,1,1,0,0,0,0,0,0,1,0,0,21.0,0,1,9.8,0,0,0,0,0,0,0,0,0,1,29.0,0,0.0,0,1,1,0,0,0,24.0,0,0,0,1,133.0,0,0,0,0,0,0,0,0,1,0,0,0,1,2.55,2.27,12.8,0,1,9.68,1,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,0,0.0,0.0
1509,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,114.81,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10.75,207.55,95.0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.0,1,1,6.4,0,0,1,0,0,0,1,0,0,0,3.0,0,0.0,1,0,0,1,0,0,23.0,1,0,0,0,28.0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.97,0.07,7.15,0,0,1.08,1,1,0,1,1,1,1,1,1,1,7.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48.75,548.85,0,0,1,0,1,1,0,1,32.4,258.1
1510,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,40.78,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,12.25,373.29,530.0,1,0,0,1,0,0,1,0,0,0,0,1,0,22.2,0,0,1,1,1,0,0,0,0,0,0,0,0,20.0,0,0,10.7,0,0,0,1,0,0,1,0,0,0,2.0,0,0.0,0,0,0,1,0,0,14.0,1,0,0,0,33.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.83,1.01,6.25,1,1,2.75,1,1,0,0,0,0,0,1,1,0,13.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0,0,0,0,0,0,1,0,0.0,0.0
1511,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,638.81,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,40.75,816.91,2785.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,30.0,1,0,29.2,0,1,0,0,0,0,0,0,0,1,32.0,0,0.0,1,0,1,0,0,0,31.0,0,0,1,0,88.0,0,0,0,0,0,1,0,0,0,0,0,0,1,4.18,2.76,65.05,1,1,15.78,1,1,0,1,1,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,1,0,0.0,0.0
1512,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,61.48,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,23.0,110.37,965.0,1,0,0,0,1,1,0,0,0,0,0,1,0,33.3,0,0,0,0,0,0,0,0,1,0,0,0,0,21.0,1,1,11.3,0,0,0,0,0,0,0,0,1,0,15.0,0,0.0,0,0,0,0,0,0,21.0,0,1,0,0,52.0,0,0,0,0,0,1,0,0,0,0,0,1,0,1.67,1.36,5.3,0,0,3.9,1,1,0,0,0,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,23.25,902.2,0,0,0,0,0,0,0,0,0.0,0.0
1513,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,0,0,88.28,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,27.0,107.74,1005.0,0,0,0,0,1,1,0,0,0,0,0,0,1,5.4,0,0,1,0,0,0,1,0,0,0,0,0,0,26.0,0,0,11.8,0,0,0,0,0,0,0,0,1,0,11.0,0,0.0,0,1,0,0,0,0,16.0,0,0,0,0,11.0,0,0,0,0,1,0,0,0,0,0,1,0,0,2.23,-0.88,9.3,1,0,0.41,0,0,0,0,0,0,0,1,1,0,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,1,0,0,0,0,0,0.0,0.0
1514,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,187.72,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,16.25,366.06,510.0,1,0,0,0,1,0,0,1,0,0,0,1,0,79.0,0,0,0,1,0,0,0,0,0,0,0,0,0,23.0,1,1,2.2,0,1,0,0,0,1,0,0,0,1,18.0,1,1388.4,1,1,1,0,0,0,24.0,0,0,0,1,130.0,0,1,0,0,0,0,0,0,0,0,1,0,0,2.56,0.76,12.9,0,1,2.15,1,1,1,1,1,1,1,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,31.25,1053.5,0,0,1,0,0,1,1,1,38.35,1224.05
1515,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,206.55,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,16.25,492.94,565.0,1,0,0,0,1,1,0,0,0,0,0,0,1,19.2,0,0,1,0,1,0,1,0,0,0,1,0,0,29.0,0,1,8.6,1,0,1,0,0,0,1,0,0,0,3.0,0,0.0,0,1,0,1,0,0,21.0,1,0,0,0,37.0,0,0,0,0,0,1,0,0,0,0,1,0,0,2.15,0.79,8.6,0,0,2.2,1,1,0,0,0,0,0,1,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,29.5,1150.8,0,0,0,1,0,0,0,0,0.0,0.0
1516,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,377.42,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,25.0,299.5,1585.0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,21.0,1,0,7.7,0,0,1,0,0,0,0,1,0,0,10.0,0,0.0,0,1,0,1,0,0,22.0,1,0,0,0,33.0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0,0.63,20.0,1,1,1.87,1,1,0,1,0,0,0,1,1,0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,1,0,0.0,0.0
1517,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,20.29,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,13.75,91.59,380.0,0,0,1,0,1,0,0,0,1,0,0,1,0,25.5,1,1,0,1,0,0,0,0,0,0,0,0,0,28.0,1,1,8.4,1,1,0,0,0,1,0,0,0,0,0.0,1,1295.35,0,1,1,0,0,0,16.0,1,0,0,0,40.0,0,1,0,0,1,0,0,0,0,1,0,0,0,2.02,0.77,7.55,1,1,2.17,1,1,1,1,1,1,1,1,1,1,5.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,16.75,470.95,1,0,0,0,1,1,1,1,57.6,1433.1
1518,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,134.71,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0.0,200.28,0.0,0,0,0,0,1,0,0,1,0,0,0,0,1,10.0,1,0,0,1,0,0,0,0,0,0,0,0,1,30.0,0,0,1.9,0,1,1,0,0,0,1,0,0,0,4.0,0,0.0,0,1,1,0,0,1,26.0,0,0,0,0,19.0,0,0,1,0,0,1,0,0,0,0,1,0,0,1.95,-1.62,7.05,0,0,0.2,1,1,0,1,1,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0
1519,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,1,301.79,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,21.0,313.29,480.0,0,0,1,1,0,0,1,0,0,0,0,0,1,24.7,1,0,1,1,0,0,0,0,0,0,0,0,0,40.029999999999745,0,1,3.0,1,1,0,1,0,0,0,0,0,0,0.0,1,1056.2,1,0,1,0,1,0,21.0,1,0,0,0,44.0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.75,0.08,5.75,1,0,1.08,1,1,0,1,1,0,0,1,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,23.0,574.35,0,0,0,1,0,1,0,1,34.55,757.0
1520,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,35.84,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,30.0,52.91,1395.0,0,1,0,0,1,0,1,0,0,0,0,1,0,3.9,0,0,0,1,0,0,0,0,0,0,0,0,0,31.0,0,0,14.6,0,0,1,0,0,0,0,1,0,0,10.0,0,0.0,0,1,1,0,0,1,0.0,0,0,0,0,9.0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.5,-0.43,12.15,0,0,0.65,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0.0,0.0
1521,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,81.24,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,18.75,143.62,970.0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,32.0,1,0,15.8,0,1,0,0,1,0,0,0,0,1,19.0,0,0.0,0,0,0,1,0,0,14.0,0,0,1,0,123.0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.77,2.67,16.0,0,1,14.46,1,1,0,0,1,0,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0.0,0,0,0,0,1,0,1,0,0.0,0.0
1522,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,19.76,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,21.5,118.85,555.0,0,1,0,0,1,1,0,0,0,0,0,1,0,25.4,0,0,1,0,0,0,1,0,0,0,0,0,1,27.0,0,1,12.0,0,0,0,0,0,0,0,0,1,0,11.0,0,0.0,1,0,1,0,1,0,21.0,0,1,0,0,54.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.31,1.59,3.7,0,0,4.89,1,1,1,1,0,0,0,1,1,0,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,21.0,551.25,0,1,0,0,0,0,1,0,0.0,0.0
